SPECIES,SITE,PLOT,Year,Month,NEWROS,RAMET,stage.modified,PrevStage,PrevYear,NextStage,NextYear,firstYear,firstStage,lastYear,lastStage,Survival
WL,NVP,Plot M,1996,July,55,23,SR,SR,1995,SR,1997,1992,SR,2003,SR,Yes
WL,NVP,Plot M,1997,July,55,23,SR,SR,1996,SR,1998,1992,SR,2003,SR,Yes
WL,NVP,Plot M,1998,July,55,23,SR,SR,1997,SR,1999,1992,SR,2003,SR,Yes
WL,NVP,Plot M,1999,July,55,23,SR,SR,1998,SR,2000,1992,SR,2003,SR,Yes
WL,NVP,Plot M,2000,May,55,23,SR,SR,1999,SR,2001,1992,SR,2003,SR,Yes
WL,NVP,Plot M,2001,May,55,23,SR,SR,2000,inactive,2002,1992,SR,2003,SR,Yes
WL,NVP,Plot M,2002,May,55,23,inactive,SR,2001,SR,2003,1992,SR,2003,SR,Yes
WL,NVP,Plot M,2003,May,55,23,SR,inactive,2002,Dead,NA,1992,SR,2003,SR,No
WL,NVP,Plot M,1992,July,56,24,Seedling,First.Appearance,NA,SR,1993,1992,Seedling,1994,SR,Yes
WL,NVP,Plot M,1993,July,56,24,SR,Seedling,1992,SR,1994,1992,Seedling,1994,SR,Yes
WL,NVP,Plot M,1994,July,56,24,SR,SR,1993,Dead,NA,1992,Seedling,1994,SR,No
WL,NVP,Plot M,1992,July,57,25,Seedling,First.Appearance,NA,SR,1993,1992,Seedling,1997,SR,Yes
WL,NVP,Plot M,1993,July,57,25,SR,Seedling,1992,SR,1994,1992,Seedling,1997,SR,Yes
WL,NVP,Plot M,1994,July,57,25,SR,SR,1993,SR,1995,1992,Seedling,1997,SR,Yes
WL,NVP,Plot M,1995,July,57,25,SR,SR,1994,SR,1996,1992,Seedling,1997,SR,Yes
WL,NVP,Plot M,1996,July,57,25,SR,SR,1995,SR,1997,1992,Seedling,1997,SR,Yes
WL,NVP,Plot M,1997,May,57,25,SR,SR,1996,Dead,NA,1992,Seedling,1997,SR,No
WL,NVP,Plot M,1992,July,58.1,26,SR,First.Appearance,NA,Dead,NA,1992,SR,1992,SR,No
WL,NVP,Plot M,1995,May,58.2,27,SR,First.Appearance,NA,SR,1996,1995,SR,1996,SR,Yes
WL,NVP,Plot M,1996,July,58.2,27,SR,SR,1995,Dead,NA,1995,SR,1996,SR,No
WL,NVP,Plot M,1992,July,59.1,28,SR,First.Appearance,NA,SR,1993,1992,SR,1996,MR,Yes
WL,NVP,Plot M,1993,May,59.1,28,SR,SR,1992,SR,1994,1992,SR,1996,MR,Yes
WL,NVP,Plot M,1994,July,59.1,28,SR,SR,1993,SR,1995,1992,SR,1996,MR,Yes
WL,NVP,Plot M,1995,July,59.1,28,SR,SR,1994,MR,1996,1992,SR,1996,MR,Yes
WL,NVP,Plot M,1996,July,59.1,28,MR,SR,1995,Dead,NA,1992,SR,1996,MR,No
WL,NVP,Plot M,1998,July,59.2,29,SR,First.Appearance,NA,SR,1999,1998,SR,1999,SR,Yes
WL,NVP,Plot M,1999,May,59.2,29,SR,SR,1998,Dead,NA,1998,SR,1999,SR,No
WL,NVP,Plot M,2000,May,59.3,30,SR,First.Appearance,NA,Dead,NA,2000,SR,2000,SR,No
WL,NVP,Plot M,1992,July,60,31,SR,First.Appearance,NA,Dead,NA,1992,SR,1992,SR,No
WL,NVP,Plot M,1992,July,61,32,Seedling,First.Appearance,NA,SR,1993,1992,Seedling,1995,SR,Yes
WL,NVP,Plot M,1993,July,61,32,SR,Seedling,1992,SR,1994,1992,Seedling,1995,SR,Yes
WL,NVP,Plot M,1994,July,61,32,SR,SR,1993,SR,1995,1992,Seedling,1995,SR,Yes
WL,NVP,Plot M,1995,May,61,32,SR,SR,1994,Dead,NA,1992,Seedling,1995,SR,No
WL,NVP,Plot M,1992,July,62,33,Seedling,First.Appearance,NA,Dead,NA,1992,Seedling,1992,Seedling,No
WL,NVP,Plot M,1992,July,63.1,34,SR,First.Appearance,NA,SR,1993,1992,SR,1994,SF,Yes
WL,NVP,Plot M,1993,July,63.1,34,SR,SR,1992,SF,1994,1992,SR,1994,SF,Yes
WL,NVP,Plot M,1994,July,63.1,34,SF,SR,1993,Dead,NA,1992,SR,1994,SF,No
WL,NVP,Plot M,1995,July,63.2,35,SR,First.Appearance,NA,SR,1996,1995,SR,1996,SR,Yes
WL,NVP,Plot M,1996,July,63.2,35,SR,SR,1995,Dead,NA,1995,SR,1996,SR,No
WL,NVP,Plot M,1992,July,64,36,Seedling,First.Appearance,NA,SR,1993,1992,Seedling,1993,SR,Yes
WL,NVP,Plot M,1993,May,64,36,SR,Seedling,1992,Dead,NA,1992,Seedling,1993,SR,No
WL,NVP,Plot M,1992,July,65,37,SR,First.Appearance,NA,SR,1993,1992,SR,1993,SR,Yes
WL,NVP,Plot M,1993,July,65,37,SR,SR,1992,Dead,NA,1992,SR,1993,SR,No
WL,NVP,Plot M,1992,July,66.1,38,SR,First.Appearance,NA,SR,1993,1992,SR,1995,SR,Yes
WL,NVP,Plot M,1993,July,66.1,38,SR,SR,1992,inactive,1994,1992,SR,1995,SR,Yes
WL,NVP,Plot M,1994,May,66.1,38,inactive,SR,1993,SR,1995,1992,SR,1995,SR,Yes
WL,NVP,Plot M,1995,May,66.1,38,SR,inactive,1994,Dead,NA,1992,SR,1995,SR,No
WL,NVP,Plot M,1996,July,66.2,39,SR,First.Appearance,NA,SR,1997,1996,SR,2003,SR,Yes
WL,NVP,Plot M,1997,July,66.2,39,SR,SR,1996,SR,1998,1996,SR,2003,SR,Yes
WL,NVP,Plot M,1998,July,66.2,39,SR,SR,1997,SR,1999,1996,SR,2003,SR,Yes
WL,NVP,Plot M,1999,July,66.2,39,SR,SR,1998,SR,2000,1996,SR,2003,SR,Yes
WL,NVP,Plot M,2000,May,66.2,39,SR,SR,1999,SR,2001,1996,SR,2003,SR,Yes
WL,NVP,Plot M,2001,May,66.2,39,SR,SR,2000,SR,2002,1996,SR,2003,SR,Yes
WL,NVP,Plot M,2002,July,66.2,39,SR,SR,2001,SR,2003,1996,SR,2003,SR,Yes
WL,NVP,Plot M,2003,May,66.2,39,SR,SR,2002,Dead,NA,1996,SR,2003,SR,No
WL,NVP,Plot M,1997,July,67,40,SR,First.Appearance,NA,Dead,NA,1997,SR,1997,SR,No
WL,NVP,Plot M,1992,July,68,41,SR,First.Appearance,NA,SR,1993,1992,SR,1996,SR,Yes
WL,NVP,Plot M,1993,July,68,41,SR,SR,1992,SR,1994,1992,SR,1996,SR,Yes
WL,NVP,Plot M,1994,July,68,41,SR,SR,1993,SR,1995,1992,SR,1996,SR,Yes
WL,NVP,Plot M,1995,July,68,41,SR,SR,1994,SR,1996,1992,SR,1996,SR,Yes
WL,NVP,Plot M,1996,July,68,41,SR,SR,1995,Dead,NA,1992,SR,1996,SR,No
WL,NVP,Plot M,1992,July,69.1,42,SR,First.Appearance,NA,SR,1993,1992,SR,1993,SR,Yes
WL,NVP,Plot M,1993,July,69.1,42,SR,SR,1992,Dead,NA,1992,SR,1993,SR,No
WL,NVP,Plot M,1994,July,69.2,43,SR,First.Appearance,NA,SR,1995,1994,SR,2001,SR,Yes
WL,NVP,Plot M,1995,July,69.2,43,SR,SR,1994,SR,1996,1994,SR,2001,SR,Yes
WL,NVP,Plot M,1996,July,69.2,43,SR,SR,1995,MR,1997,1994,SR,2001,SR,Yes
WL,NVP,Plot M,1997,July,69.2,43,MR,SR,1996,MR,1998,1994,SR,2001,SR,Yes
WL,NVP,Plot M,1998,July,69.2,43,MR,MR,1997,MR,1999,1994,SR,2001,SR,Yes
WL,NVP,Plot M,1999,July,69.2,43,MR,MR,1998,MR,2000,1994,SR,2001,SR,Yes
WL,NVP,Plot M,2000,May,69.2,43,MR,MR,1999,SR,2001,1994,SR,2001,SR,Yes
WL,NVP,Plot M,2001,May,69.2,43,SR,MR,2000,Dead,NA,1994,SR,2001,SR,No
WL,NVP,Plot M,2003,May,69.3,44,SR,First.Appearance,NA,Dead,NA,2003,SR,2003,SR,No
WL,NVP,Plot M,1992,July,70,45,SR,First.Appearance,NA,SR,1993,1992,SR,1996,SR,Yes
WL,NVP,Plot M,1993,July,70,45,SR,SR,1992,SR,1994,1992,SR,1996,SR,Yes
WL,NVP,Plot M,1994,July,70,45,SR,SR,1993,SR,1995,1992,SR,1996,SR,Yes
WL,NVP,Plot M,1995,July,70,45,SR,SR,1994,SR,1996,1992,SR,1996,SR,Yes
WL,NVP,Plot M,1996,July,70,45,SR,SR,1995,Dead,NA,1992,SR,1996,SR,No
WL,NVP,Plot M,1993,July,72,46,SR,First.Appearance,NA,SR,1994,1993,SR,1994,SR,Yes
WL,NVP,Plot M,1994,July,72,46,SR,SR,1993,Dead,NA,1993,SR,1994,SR,No
WL,NVP,Plot M,1993,May,75,47,SR,First.Appearance,NA,Dead,NA,1993,SR,1993,SR,No
WL,NVP,Plot M,1993,May,76,48,Seedling,First.Appearance,NA,SR,1994,1993,Seedling,2000,SR,Yes
WL,NVP,Plot M,1994,July,76,48,SR,Seedling,1993,SR,1995,1993,Seedling,2000,SR,Yes
WL,NVP,Plot M,1995,May,76,48,SR,SR,1994,SR,1996,1993,Seedling,2000,SR,Yes
WL,NVP,Plot M,1996,July,76,48,SR,SR,1995,SR,1997,1993,Seedling,2000,SR,Yes
WL,NVP,Plot M,1997,July,76,48,SR,SR,1996,SR,1998,1993,Seedling,2000,SR,Yes
WL,NVP,Plot M,1998,July,76,48,SR,SR,1997,MR,1999,1993,Seedling,2000,SR,Yes
WL,NVP,Plot M,1999,July,76,48,MR,SR,1998,SR,2000,1993,Seedling,2000,SR,Yes
WL,NVP,Plot M,2000,May,76,48,SR,MR,1999,Dead,NA,1993,Seedling,2000,SR,No
WL,NVP,Plot M,1995,July,81,49,SR,First.Appearance,NA,SR,1996,1995,SR,1996,SR,Yes
WL,NVP,Plot M,1996,May,81,49,SR,SR,1995,Dead,NA,1995,SR,1996,SR,No
WL,NVP,Plot M,1995,July,82.1,50,Seedling,First.Appearance,NA,SR,1996,1995,Seedling,1998,SR,Yes
WL,NVP,Plot M,1996,July,82.1,50,SR,Seedling,1995,SR,1997,1995,Seedling,1998,SR,Yes
WL,NVP,Plot M,1997,July,82.1,50,SR,SR,1996,SR,1998,1995,Seedling,1998,SR,Yes
WL,NVP,Plot M,1998,July,82.1,50,SR,SR,1997,Dead,NA,1995,Seedling,1998,SR,No
WL,NVP,Plot M,1999,July,82.2,51,SR,First.Appearance,NA,SR,2000,1999,SR,2000,SR,Yes
WL,NVP,Plot M,2000,May,82.2,51,SR,SR,1999,Dead,NA,1999,SR,2000,SR,No
WL,NVP,Plot M,2002,July,82.3,52,SR,First.Appearance,NA,SR,2003,2002,SR,2003,SR,Yes
WL,NVP,Plot M,2003,May,82.3,52,SR,SR,2002,Dead,NA,2002,SR,2003,SR,No
WL,NVP,Plot M,1995,July,83.1,53,SR,First.Appearance,NA,SR,1996,1995,SR,1996,SR,Yes
WL,NVP,Plot M,1996,July,83.1,53,SR,SR,1995,Dead,NA,1995,SR,1996,SR,No
WL,NVP,Plot M,1997,July,83.2,54,SR,First.Appearance,NA,SR,1998,1997,SR,2003,SR,Yes
WL,NVP,Plot M,1998,July,83.2,54,SR,SR,1997,SR,1999,1997,SR,2003,SR,Yes
WL,NVP,Plot M,1999,July,83.2,54,SR,SR,1998,SR,2000,1997,SR,2003,SR,Yes
WL,NVP,Plot M,2000,May,83.2,54,SR,SR,1999,SR,2001,1997,SR,2003,SR,Yes
WL,NVP,Plot M,2001,May,83.2,54,SR,SR,2000,SR,2002,1997,SR,2003,SR,Yes
WL,NVP,Plot M,2002,July,83.2,54,SR,SR,2001,SR,2003,1997,SR,2003,SR,Yes
WL,NVP,Plot M,2003,May,83.2,54,SR,SR,2002,Dead,NA,1997,SR,2003,SR,No
WL,NVP,Plot M,1995,July,84,55,SR,First.Appearance,NA,SR,1996,1995,SR,2001,SR,Yes
WL,NVP,Plot M,1996,July,84,55,SR,SR,1995,inactive,1997,1995,SR,2001,SR,Yes
WL,NVP,Plot M,1997,May,84,55,inactive,SR,1996,SR,1998,1995,SR,2001,SR,Yes
WL,NVP,Plot M,1998,July,84,55,SR,inactive,1997,SR,1999,1995,SR,2001,SR,Yes
WL,NVP,Plot M,1999,July,84,55,SR,SR,1998,SR,2000,1995,SR,2001,SR,Yes
WL,NVP,Plot M,2000,May,84,55,SR,SR,1999,SR,2001,1995,SR,2001,SR,Yes
WL,NVP,Plot M,2001,May,84,55,SR,SR,2000,Dead,NA,1995,SR,2001,SR,No
WL,NVP,Plot M,1995,July,85,56,SR,First.Appearance,NA,SR,1996,1995,SR,2002,SR,Yes
WL,NVP,Plot M,1996,July,85,56,SR,SR,1995,inactive,1997,1995,SR,2002,SR,Yes
WL,NVP,Plot M,1997,May,85,56,inactive,SR,1996,SR,1998,1995,SR,2002,SR,Yes
WL,NVP,Plot M,1998,July,85,56,SR,inactive,1997,SR,1999,1995,SR,2002,SR,Yes
WL,NVP,Plot M,1999,July,85,56,SR,SR,1998,SR,2000,1995,SR,2002,SR,Yes
WL,NVP,Plot M,2000,May,85,56,SR,SR,1999,inactive,2001,1995,SR,2002,SR,Yes
WL,NVP,Plot M,2001,May,85,56,inactive,SR,2000,SR,2002,1995,SR,2002,SR,Yes
WL,NVP,Plot M,2002,July,85,56,SR,inactive,2001,Dead,NA,1995,SR,2002,SR,No
WL,NVP,Plot M,1995,July,86,57,Seedling,First.Appearance,NA,SR,1996,1995,Seedling,2006,SR,Yes
WL,NVP,Plot M,1996,July,86,57,SR,Seedling,1995,SR,1997,1995,Seedling,2006,SR,Yes
WL,NVP,Plot M,1997,July,86,57,SR,SR,1996,SR,1998,1995,Seedling,2006,SR,Yes
WL,NVP,Plot M,1998,July,86,57,SR,SR,1997,SR,1999,1995,Seedling,2006,SR,Yes
WL,NVP,Plot M,1999,July,86,57,SR,SR,1998,SR,2000,1995,Seedling,2006,SR,Yes
WL,NVP,Plot M,2000,May,86,57,SR,SR,1999,SR,2001,1995,Seedling,2006,SR,Yes
WL,NVP,Plot M,2001,May,86,57,SR,SR,2000,SR,2002,1995,Seedling,2006,SR,Yes
WL,NVP,Plot M,2002,July,86,57,SR,SR,2001,MR,2003,1995,Seedling,2006,SR,Yes
WL,NVP,Plot M,2003,May,86,57,MR,SR,2002,MR,2004,1995,Seedling,2006,SR,Yes
WL,NVP,Plot M,2004,May,86,57,MR,MR,2003,SR,2005,1995,Seedling,2006,SR,Yes
WL,NVP,Plot M,2005,July,86,57,SR,MR,2004,SR,2006,1995,Seedling,2006,SR,Yes
WL,NVP,Plot M,2006,July,86,57,SR,SR,2005,Dead,NA,1995,Seedling,2006,SR,No
WL,NVP,Plot M,1995,July,87,58,Seedling,First.Appearance,NA,SR,1996,1995,Seedling,2000,SR,Yes
WL,NVP,Plot M,1996,July,87,58,SR,Seedling,1995,SR,1997,1995,Seedling,2000,SR,Yes
WL,NVP,Plot M,1997,July,87,58,SR,SR,1996,SR,1998,1995,Seedling,2000,SR,Yes
WL,NVP,Plot M,1998,July,87,58,SR,SR,1997,SR,1999,1995,Seedling,2000,SR,Yes
WL,NVP,Plot M,1999,July,87,58,SR,SR,1998,SR,2000,1995,Seedling,2000,SR,Yes
WL,NVP,Plot M,2000,May,87,58,SR,SR,1999,Dead,NA,1995,Seedling,2000,SR,No
WL,NVP,Plot M,1996,July,88.1,59,SR,First.Appearance,NA,Dead,NA,1996,SR,1996,SR,No
WL,NVP,Plot M,1998,July,88.2,60,SR,First.Appearance,NA,Dead,NA,1998,SR,1998,SR,No
WL,NVP,Plot M,1995,July,89,61,SR,First.Appearance,NA,SR,1996,1995,SR,1997,SR,Yes
WL,NVP,Plot M,1996,July,89,61,SR,SR,1995,SR,1997,1995,SR,1997,SR,Yes
WL,NVP,Plot M,1997,July,89,61,SR,SR,1996,Dead,NA,1995,SR,1997,SR,No
WL,NVP,Plot M,1995,July,90,62,Seedling,First.Appearance,NA,SR,1996,1995,Seedling,1996,SR,Yes
WL,NVP,Plot M,1996,May,90,62,SR,Seedling,1995,Dead,NA,1995,Seedling,1996,SR,No
WL,NVP,Plot M,2002,May,101.1,63,SR,First.Appearance,NA,Dead,NA,2002,SR,2002,SR,No
WL,NVP,Plot M,2003,May,101.2,64,SR,First.Appearance,NA,SR,2004,2003,SR,2004,SR,Yes
WL,NVP,Plot M,2004,May,101.2,64,SR,SR,2003,Dead,NA,2003,SR,2004,SR,No
WL,NVP,Plot M,2004,May,111,65,SR,First.Appearance,NA,SR,2005,2004,SR,2008,SR,Yes
WL,NVP,Plot M,2005,July,111,65,SR,SR,2004,SR,2006,2004,SR,2008,SR,Yes
WL,NVP,Plot M,2006,July,111,65,SR,SR,2005,SR,2007,2004,SR,2008,SR,Yes
WL,NVP,Plot M,2007,July,111,65,SR,SR,2006,SR,2008,2004,SR,2008,SR,Yes
WL,NVP,Plot M,2008,June,111,65,SR,SR,2007,Dead,NA,2004,SR,2008,SR,No
WL,NVP,Plot M,1996,May,130.1,66,Seedling,First.Appearance,NA,Dead,NA,1996,Seedling,1996,Seedling,No
WL,NVP,Plot M,1997,July,130.2,67,SR,First.Appearance,NA,SR,1998,1997,SR,1998,SR,Yes
WL,NVP,Plot M,1998,May,130.2,67,SR,SR,1997,Dead,NA,1997,SR,1998,SR,No
WL,NVP,Plot M,1999,July,130.3,68,SR,First.Appearance,NA,SR,2000,1999,SR,2000,SR,Yes
WL,NVP,Plot M,2000,May,130.3,68,SR,SR,1999,Dead,NA,1999,SR,2000,SR,No
WL,NVP,Plot M,1996,May,132.1,69,SR,First.Appearance,NA,Dead,NA,1996,SR,1996,SR,No
WL,NVP,Plot M,1997,July,132.2,70,SR,First.Appearance,NA,SR,1998,1997,SR,1998,SR,Yes
WL,NVP,Plot M,1998,May,132.2,70,SR,SR,1997,Dead,NA,1997,SR,1998,SR,No
WL,NVP,Plot M,2004,May,133,71,SR,First.Appearance,NA,Dead,NA,2004,SR,2004,SR,No
WL,NVP,Plot M,1996,July,134.1,72,Seedling,First.Appearance,NA,Dead,NA,1996,Seedling,1996,Seedling,No
WL,NVP,Plot M,1997,July,134.2,73,SR,First.Appearance,NA,SR,1998,1997,SR,2000,SR,Yes
WL,NVP,Plot M,1998,July,134.2,73,SR,SR,1997,SR,1999,1997,SR,2000,SR,Yes
WL,NVP,Plot M,1999,July,134.2,73,SR,SR,1998,SR,2000,1997,SR,2000,SR,Yes
WL,NVP,Plot M,2000,May,134.2,73,SR,SR,1999,Dead,NA,1997,SR,2000,SR,No
WL,NVP,Plot M,1996,July,136.1,74,SR,First.Appearance,NA,SR,1997,1996,SR,1997,SR,Yes
WL,NVP,Plot M,1997,May,136.1,74,SR,SR,1996,Dead,NA,1996,SR,1997,SR,No
WL,NVP,Plot M,1998,July,136.2,75,SR,First.Appearance,NA,SR,1999,1998,SR,1999,SR,Yes
WL,NVP,Plot M,1999,May,136.2,75,SR,SR,1998,Dead,NA,1998,SR,1999,SR,No
WL,NVP,Plot M,2001,May,136.3,76,SR,First.Appearance,NA,Dead,NA,2001,SR,2001,SR,No
WL,NVP,Plot M,2001,May,139,77,SR,First.Appearance,NA,SR,2002,2001,SR,2003,SR,Yes
WL,NVP,Plot M,2002,May,139,77,SR,SR,2001,SR,2003,2001,SR,2003,SR,Yes
WL,NVP,Plot M,2003,May,139,77,SR,SR,2002,Dead,NA,2001,SR,2003,SR,No
WL,NVP,Plot M,1996,July,153,78,SR,First.Appearance,NA,Dead,NA,1996,SR,1996,SR,No
WL,NVP,Plot M,2005,July,163,79,SR,First.Appearance,NA,SR,2006,2005,SR,2006,SR,Yes
WL,NVP,Plot M,2006,July,163,79,SR,SR,2005,Dead,NA,2005,SR,2006,SR,No
WL,NVP,Plot M,1997,July,172,80,SR,First.Appearance,NA,SR,1998,1997,SR,1998,SR,Yes
WL,NVP,Plot M,1998,July,172,80,SR,SR,1997,Dead,NA,1997,SR,1998,SR,No
WL,NVP,Plot M,1990,July,173.1,81,SR,No.record,NA,SR,1991,1990,SR,1994,SF,Yes
WL,NVP,Plot M,1991,July,173.1,81,SR,SR,1990,MR,1992,1990,SR,1994,SF,Yes
WL,NVP,Plot M,1992,July,173.1,81,MR,SR,1991,MR,1993,1990,SR,1994,SF,Yes
WL,NVP,Plot M,1993,July,173.1,81,MR,MR,1992,SF,1994,1990,SR,1994,SF,Yes
WL,NVP,Plot M,1994,July,173.1,81,SF,MR,1993,Dead,NA,1990,SR,1994,SF,No
WL,NVP,Plot M,1995,July,173.2,82,SR,First.Appearance,NA,SR,1996,1995,SR,1997,SR,Yes
WL,NVP,Plot M,1996,July,173.2,82,SR,SR,1995,SR,1997,1995,SR,1997,SR,Yes
WL,NVP,Plot M,1997,May,173.2,82,SR,SR,1996,Dead,NA,1995,SR,1997,SR,No
WL,NVP,Plot M,1997,July,173.3,83,MR,First.Appearance,NA,SR,1998,1997,MR,1999,SR,Yes
WL,NVP,Plot M,1998,July,173.3,83,SR,MR,1997,SR,1999,1997,MR,1999,SR,Yes
WL,NVP,Plot M,1999,July,173.3,83,SR,SR,1998,Dead,NA,1997,MR,1999,SR,No
